Version,country,ISO3,region,year,month,total_count,country,region,road_id,stableid,month,year,featureid,traffic_dir,val_dir,line_dir,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6,wd_7,wd_8,wd_9,wd_10,wd_11,wd_12,wd_13,wd_14,wd_15,wd_16,wd_17,wd_18,wd_19,wd_20,wd_21,wd_22,wd_23,wd_24,we_1,we_2,we_3,we_4,we_5,we_6,we_7,we_8,we_9,we_10,we_11,we_12,we_13,we_14,we_15,we_16,we_17,we_18,we_19,we_20,we_21,we_22,we_23,we_24
2020.06,United States of America,USA,New York,2020,4,2384829,100,100,77,100,100,100,100,60,100,100,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
2020.06,United States of America,USA,South Dakota,2020,1,412356,100,100,79,100,100,100,100,23,100,100,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
2020.06,United States of America,USA,West Virginia,2020,4,529090,100,100,85,100,100,100,100,28,100,100,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
2020.06,United States of America,USA,Alabama,2019,9,1313079,100,100,83,100,100,100,100,51,100,100,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
2020.06,United States of America,USA,Louisiana,2020,4,1003281,100,100,78,100,100,100,100,46,100,100,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
2020.06,United States of America,USA,Colorado,2019,10,1515791,100,100,68,100,100,100,100,46,100,100,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
2020.06,United States of America,USA,Oklahoma,2019,12,1148195,100,100,80,100,100,100,100,38,100,100,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
2020.06,United States of America,USA,Georgia,2020,6,2505943,100,100,72,100,100,100,100,51,100,100,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
2020.06,United States of America,USA,Wyoming,2019,10,450173,100,100,47,100,100,100,100,19,100,100,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
2020.06,United States of America,USA,Nebraska,2020,2,706545,100,100,79,100,100,100,100,29,100,100,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
2020.06,United States of America,USA,Vermont,2020,5,165240,100,100,93,100,100,100,100,45,100,100,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2020.06,United States of America,USA,Mississippi,2020,0,944430,100,100,85,100,100,100,100,67,100,100,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
2020.06,United States of America,USA,Arizona,2019,11,1730577,100,100,64,100,100,100,100,38,100,100,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
2020.06,United States of America,USA,Colorado,2019,7,1516786,100,100,68,100,100,100,100,46,100,100,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
2020.06,United States of America,USA,Idaho,2019,11,612598,100,100,67,100,100,100,100,25,100,100,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2020.06,United States of America,USA,Kansas,2020,1,1036545,100,100,80,100,100,100,100,32,100,100,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
2020.06,United States of America,USA,Vermont,2019,8,174166,100,100,93,100,100,100,100,53,100,100,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
2020.06,United States of America,USA,Virginia,2019,9,1904352,100,100,74,100,100,100,100,49,100,100,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
2020.06,United States of America,USA,Nevada,2020,1,762635,100,100,54,100,100,100,100,40,100,100,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
2020.06,United States of America,USA,Pennsylvania,2019,11,2478014,100,100,82,100,100,100,100,57,100,100,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
2020.06,United States of America,USA,Nebraska,2020,5,697226,100,100,79,100,100,100,100,27,100,100,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
2020.06,United States of America,USA,Illinois,2019,7,2800801,100,100,72,100,100,100,100,48,100,100,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
2020.06,United States of America,USA,Montana,2019,9,675595,100,100,59,100,100,100,100,21,100,100,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
2020.06,United States of America,USA,Idaho,2019,12,609147,100,100,66,100,100,100,100,24,100,100,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
2020.06,United States of America,USA,New Jersey,2020,1,1420281,100,100,76,100,100,100,100,75,100,100,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2020.06,United States of America,USA,District of Columbia,2019,10,86834,100,100,67,100,100,100,100,68,100,100,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
2020.06,United States of America,USA,Kentucky,2019,7,1063865,100,100,80,100,100,100,100,42,100,100,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
2020.06,United States of America,USA,Maine,2020,3,352679,100,100,91,100,100,100,100,44,100,100,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
2020.06,United States of America,USA,Virginia,2019,8,1917493,100,100,74,100,100,100,100,50,100,100,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2020.06,United States of America,USA,District of Columbia,2020,1,86324,100,100,67,100,100,100,100,67,100,100,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
2020.06,United States of America,USA,Arizona,2019,12,1727447,100,100,64,100,100,100,100,38,100,100,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
2020.06,United States of America,USA,Alabama,2020,4,1289364,100,100,83,100,100,100,100,49,100,100,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
2020.06,United States of America,USA,Colorado,2020,3,1466633,100,100,68,100,100,100,100,41,100,100,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
2020.06,United States of America,USA,Rhode Island,2020,6,179607,100,100,79,100,100,100,100,60,100,100,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
2020.06,United States of America,USA,Maryland,2020,0,1366126,100,100,71,100,100,100,100,86,100,100,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
2020.06,United States of America,USA,Nebraska,2019,8,718326,100,100,80,100,100,100,100,32,100,100,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
2020.06,United States of America,USA,Texas,2020,4,6614439,100,100,65,100,100,100,100,46,100,100,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
2020.06,United States of America,USA,Oklahoma,2020,5,1135494,100,100,80,100,100,100,100,36,100,100,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
2020.06,United States of America,USA,Virginia,2020,4,1877399,100,100,74,100,100,100,100,48,100,100,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
2020.06,United States of America,USA,Alabama,2019,8,1320712,100,100,84,100,100,100,100,52,100,100,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
2020.06,United States of America,USA,New Jersey,2019,10,1438635,100,100,76,100,100,100,100,76,100,100,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
2020.06,United States of America,USA,Iowa,2020,1,902042,100,100,86,100,100,100,100,38,100,100,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
2020.06,United States of America,USA,South Dakota,2020,3,407715,100,100,78,100,100,100,100,22,100,100,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2020.06,United States of America,USA,Puerto Rico,2020,0,368308,100,100,68,100,100,100,100,54,100,100,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
2020.06,United States of America,USA,Iowa,2019,8,926459,100,100,86,100,100,100,100,43,100,100,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
2020.06,United States of America,USA,Colorado,2020,2,1482342,100,100,68,100,100,100,100,43,100,100,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
2020.06,United States of America,USA,Louisiana,2020,1,1025371,100,100,79,100,100,100,100,49,100,100,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
2020.06,United States of America,USA,Vermont,2019,7,176377,100,100,93,100,100,100,100,55,100,100,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
2020.06,United States of America,USA,Wyoming,2019,12,440378,100,100,46,100,100,100,100,14,100,100,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2020.06,United States of America,USA,West Virginia,2020,1,541272,100,100,85,100,100,100,100,32,100,100,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
2020.06,United States of America,USA,Wyoming,2020,2,442622,100,100,46,100,100,100,100,16,100,100,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2020.06,United States of America,USA,Wisconsin,2020,4,1351303,100,100,81,100,100,100,100,43,100,100,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
2020.06,United States of America,USA,Nevada,2019,10,766587,100,100,54,100,100,100,100,41,100,100,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
2020.06,United States of America,USA,Oklahoma,2019,9,1153029,100,100,80,100,100,100,100,38,100,100,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
2020.06,United States of America,USA,Texas,2019,8,6716018,100,100,65,100,100,100,100,46,100,100,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
2020.06,United States of America,USA,Vermont,2020,6,166215,100,100,93,100,100,100,100,47,100,100,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
2020.06,United States of America,USA,Hawaii,2020,6,163078,100,100,68,100,100,100,100,42,100,100,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
2020.06,United States of America,USA,Michigan,2019,9,2138025,100,100,75,100,100,100,100,51,100,100,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
2020.06,United States of America,USA,Maryland,2019,9,1131720,100,100,72,100,100,100,100,61,100,100,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
2020.06,United States of America,USA,New York,2020,1,2452954,100,100,77,100,100,100,100,65,100,100,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
2020.06,United States of America,USA,Kansas,2020,6,1037959,100,100,80,100,100,100,100,33,100,100,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
2020.06,United States of America,USA,Mississippi,2020,4,788803,100,100,84,100,100,100,100,37,100,100,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
2020.06,United States of America,USA,Alaska,2019,8,165397,100,100,80,100,100,100,100,34,100,100,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
2020.06,United States of America,USA,Maine,2020,6,356768,100,100,91,100,100,100,100,46,100,100,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
2020.06,United States of America,USA,Maine,2019,9,368596,100,100,91,100,100,100,100,51,100,100,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
2020.06,United States of America,USA,Iowa,2019,12,904303,100,100,86,100,100,100,100,38,100,100,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
2020.06,United States of America,USA,Iowa,2020,2,901673,100,100,86,100,100,100,100,38,100,100,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
2020.06,United States of America,USA,Vermont,2019,10,178578,100,100,93,100,100,100,100,57,100,100,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
2020.06,United States of America,USA,Wisconsin,2020,6,1369981,100,100,82,100,100,100,100,46,100,100,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
2020.06,United States of America,USA,Hawaii,2019,9,167719,100,100,68,100,100,100,100,43,100,100,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
2020.06,United States of America,USA,New Hampshire,2020,3,301715,100,100,83,100,100,100,100,52,100,100,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
2020.06,United States of America,USA,South Dakota,2019,9,425863,100,100,79,100,100,100,100,29,100,100,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
2020.06,United States of America,USA,Wyoming,2019,11,443545,100,100,47,100,100,100,100,16,100,100,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2020.06,United States of America,USA,Illinois,2019,10,2791068,100,100,72,100,100,100,100,48,100,100,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
2020.06,United States of America,USA,Idaho,2020,2,605956,100,100,66,100,100,100,100,23,100,100,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
2020.06,United States of America,USA,Georgia,2020,4,2517258,100,100,72,100,100,100,100,52,100,100,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
2020.06,United States of America,USA,Rhode Island,2019,9,182257,100,100,79,100,100,100,100,62,100,100,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
2020.06,United States of America,USA,New Mexico,2019,11,840883,100,100,59,100,100,100,100,23,100,100,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
2020.06,United States of America,USA,Nebraska,2019,12,704144,100,100,79,100,100,100,100,28,100,100,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
2020.06,United States of America,USA,Texas,2020,6,6562715,100,100,65,100,100,100,100,45,100,100,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2020.06,United States of America,USA,South Dakota,2020,0,468724,100,100,81,100,100,100,100,46,100,100,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
2020.06,United States of America,USA,Virginia,2020,6,1881364,100,100,74,100,100,100,100,49,100,100,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
2020.06,United States of America,USA,Arizona,2020,2,1737949,100,100,64,100,100,100,100,40,100,100,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
2020.06,United States of America,USA,Indiana,2019,7,1696485,100,100,75,100,100,100,100,49,100,100,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
2020.06,United States of America,USA,Michigan,2020,1,2112659,100,100,75,100,100,100,100,49,100,100,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
2020.06,United States of America,USA,Hawaii,2020,0,202236,100,100,69,100,100,100,100,75,100,100,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2020.06,United States of America,USA,Kentucky,2020,1,1041345,100,100,80,100,100,100,100,39,100,100,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
2020.06,United States of America,USA,Alabama,2020,6,1280596,100,100,83,100,100,100,100,48,100,100,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
2020.06,United States of America,USA,Indiana,2019,10,1684116,100,100,74,100,100,100,100,48,100,100,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
2020.06,United States of America,USA,Iowa,2020,3,894142,100,100,86,100,100,100,100,37,100,100,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
